id_amc,ql,rendimento_kg_ha,tipologia,ano
14041,0.0,0.0,Não especializado,1985
14042,5.957204285316184,1900.0,Alta espec. / Alta produt.,1985
14043,8.178189702648602,1891.7241379310344,Alta espec. / Alta produt.,1985
14044,0.08500055785583838,1723.8095238095239,Não especializado,1985
14045,8.044370933190253,1860.0,Alta espec. / Alta produt.,1985
14046,1.6042535697830127,1479.1666666666667,Baixa espec. / Alta produt.,1985
14047,2.5654841376197264,1920.0,Baixa espec. / Alta produt.,1985
14048,0.18044426859269241,1700.0,Não especializado,1985
14049,1.869450099826752,1858.4615384615386,Baixa espec. / Alta produt.,1985
14050,1.5606524028045103,2100.0,Baixa espec. / Alta produt.,1985
14051,0.002672569928752316,1500.0,Não especializado,1985
14052,0.0,0.0,Não especializado,1985
14053,0.36929727926218686,1363.3333333333333,Não especializado,1985
14054,0.0,0.0,Não especializado,1985
14055,0.0,0.0,Não especializado,1985
14056,0.4916213196299126,2100.0,Não especializado,1985
14057,0.8386227961926132,1473.888888888889,Não especializado,1985
14058,0.0,0.0,Não especializado,1985
14059,0.0,0.0,Não especializado,1985
14060,0.1973238227373324,1860.0,Não especializado,1985
14061,0.8209322483369665,1377.2727272727273,Não especializado,1985
14062,6.0031033836176375,1935.9183673469388,Alta espec. / Alta produt.,1985
14063,0.0,0.0,Não especializado,1985
14064,2.0317626793442827,2442.8571428571427,Baixa espec. / Alta produt.,1985
14065,0.0,0.0,Não especializado,1985
14066,0.8689009274114988,1550.0,Não especializado,1985
14067,4.012724401882607,1545.4545454545455,Baixa espec. / Alta produt.,1985
14068,0.0,0.0,Não especializado,1985
14069,0.0,0.0,Não especializado,1985
14070,5.379380660861199,1700.0,Alta espec. / Alta produt.,1985
14071,4.221162553571959,1292.0,Alta espec. / Alta produt.,1985
14072,0.1872568737620717,1857.142857142857,Não especializado,1985
14073,0.0,0.0,Não especializado,1985
14074,2.37433340604303,1953.0,Baixa espec. / Alta produt.,1985
14075,0.0,0.0,Não especializado,1985
14076,0.0,0.0,Não especializado,1985
14077,7.804657374476124,1920.0,Alta espec. / Alta produt.,1985
14078,6.335184995483133,1800.0,Alta espec. / Alta produt.,1985
14079,0.0,0.0,Não especializado,1985
14080,0.26797989471892714,1900.0,Não especializado,1985
14081,0.0,0.0,Não especializado,1985
14082,0.4647876839217212,1822.9813664596272,Não especializado,1985
14083,0.3302972484067711,2200.0,Não especializado,1985
14084,1.6847480258312586,1866.0,Baixa espec. / Alta produt.,1985
14085,6.3571496381666845,1642.7125506072875,Alta espec. / Alta produt.,1985
14086,0.6568068503304612,1980.0,Não especializado,1985
14087,0.0,0.0,Não especializado,1985
14088,1.7903091834711988,2100.0,Baixa espec. / Alta produt.,1985
14089,3.233492480357549,1550.0,Baixa espec. / Alta produt.,1985
14090,0.1584917822284424,1859.8214285714287,Não especializado,1985
14091,0.00927055184885859,1333.3333333333333,Não especializado,1985
14092,0.0,0.0,Não especializado,1985
14093,1.0823552351311931,2100.0,Baixa espec. / Alta produt.,1985
14094,0.0,0.0,Não especializado,1985
14095,0.7732773553699903,1980.6451612903227,Não especializado,1985
14096,0.0,0.0,Não especializado,1985
14097,0.5964422282919254,1800.0,Não especializado,1985
14098,0.6073323954251102,2294.9640287769785,Não especializado,1985
14099,10.29520016929915,1700.0,Alta espec. / Alta produt.,1985
14100,5.437440854415563,2169.0,Alta espec. / Alta produt.,1985
14101,0.4332689629867355,1126.530612244898,Não especializado,1985
14102,0.0,0.0,Não especializado,1985
14103,0.0,0.0,Não especializado,1985
14104,6.537282251746534,1900.0,Alta espec. / Alta produt.,1985
14105,5.693389421639772,2076.0,Alta espec. / Alta produt.,1985
14106,1.0558421801946276,1900.0,Baixa espec. / Alta produt.,1985
14107,2.59540009063587,1673.5384615384614,Baixa espec. / Alta produt.,1985
14108,0.029002878851392817,2200.0,Não especializado,1985
14109,0.0,0.0,Não especializado,1985
14110,1.9505108373459885,1860.0,Baixa espec. / Alta produt.,1985
14111,4.5656755512123235,1550.0,Alta espec. / Alta produt.,1985
14112,5.064478084730904,1735.0,Alta espec. / Alta produt.,1985
14113,0.0,0.0,Não especializado,1985
14114,0.0,0.0,Não especializado,1985
14115,0.0,0.0,Não especializado,1985
14116,0.14425946421263705,1654.9295774647887,Não especializado,1985
14117,2.7992972723687726,1860.0,Baixa espec. / Alta produt.,1985
14118,5.158789092992675,1550.1234567901236,Alta espec. / Alta produt.,1985
14119,0.22503359829515374,1500.0,Não especializado,1985
14120,0.0,0.0,Não especializado,1985
14121,5.698569447322144,1800.0,Alta espec. / Alta produt.,1985
14122,5.148212165515765,1549.2307692307693,Alta espec. / Alta produt.,1985
14123,0.0,0.0,Não especializado,1985
14124,0.0,0.0,Não especializado,1985
14125,7.893732383412859,2100.0,Alta espec. / Alta produt.,1985
14126,13.201971099982352,1700.0,Alta espec. / Alta produt.,1985
14127,0.4807415384465959,2073.0,Não especializado,1985
14128,8.057654648632923,1860.0,Alta espec. / Alta produt.,1985
14129,1.34341761744952,1700.0,Baixa espec. / Alta produt.,1985
14130,0.0,0.0,Não especializado,1985
14131,0.0,0.0,Não especializado,1985
14132,0.49219171252733135,1700.0,Não especializado,1985
14133,0.0,0.0,Não especializado,1985
14134,2.9246038332226867,1550.1113585746102,Baixa espec. / Alta produt.,1985
14135,0.35290037136617486,1800.0,Não especializado,1985
14136,0.02259496102285126,1600.0,Não especializado,1985
14137,0.9197412809528659,1700.0,Não especializado,1985
14138,4.115535687078499,1735.0,Baixa espec. / Alta produt.,1985
14139,0.0,0.0,Não especializado,1985
14140,2.9204214144844216,1933.3333333333333,Baixa espec. / Alta produt.,1985
14141,5.2299740035993265,2100.0,Alta espec. / Alta produt.,1985
14142,0.6434697797986564,1729.3577981651376,Não especializado,1985
14143,1.628936908792309,1550.0,Baixa espec. / Alta produt.,1985
14144,2.3986253101735824,1900.0,Baixa espec. / Alta produt.,1985
14145,10.667073057976681,1820.0,Alta espec. / Alta produt.,1985
14146,5.393153910966777,1800.0,Alta espec. / Alta produt.,1985
14147,0.21530487303552487,1550.0,Não especializado,1985
14148,0.42847584851637094,1857.142857142857,Não especializado,1985
14149,0.8631825161615376,2100.0,Não especializado,1985
14150,0.5824972295338867,1550.0,Não especializado,1985
14151,3.393949351336745,1728.2608695652175,Baixa espec. / Alta produt.,1985
14152,0.0,0.0,Não especializado,1985
14153,0.0030327794094110873,1333.3333333333333,Não especializado,1985
14154,2.7187732691985924,2078.8571428571427,Baixa espec. / Alta produt.,1985
14155,4.414386893894045,1446.4285714285713,Alta espec. / Alta produt.,1985
14156,7.251786942243828,1700.0,Alta espec. / Alta produt.,1985
14157,1.422525085400145,1860.0,Baixa espec. / Alta produt.,1985
14158,5.199839585898946,2000.0,Alta espec. / Alta produt.,1985
14159,0.0,0.0,Não especializado,1985
14160,1.8984919204705153,1900.0,Baixa espec. / Alta produt.,1985
14161,1.264364730644178,1700.0,Baixa espec. / Alta produt.,1985
14162,0.5407352421981922,2100.0,Não especializado,1985
14163,0.6406779000531504,1728.8770053475937,Não especializado,1985
14164,0.29377591752253973,1440.0,Não especializado,1985
14165,0.5160228154579639,1500.0,Não especializado,1985
14166,8.497872624534256,2100.0,Alta espec. / Alta produt.,1985
14167,0.5861154176909773,1900.0,Não especializado,1985
14168,0.0,0.0,Não especializado,1985
14169,0.05344435112484722,2168.4210526315787,Não especializado,1985
14170,0.0,0.0,Não especializado,1985
14171,3.603320059254703,1590.7142857142858,Baixa espec. / Alta produt.,1985
14172,0.0,0.0,Não especializado,1985
14173,0.22851536963657587,2077.0,Não especializado,1985
14174,5.041433876659641,1650.0,Alta espec. / Alta produt.,1985
14175,0.41645838521162837,1859.5505617977528,Não especializado,1985
14176,4.422481692732024,2100.0,Alta espec. / Alta produt.,1985
14177,0.0,0.0,Não especializado,1985
14178,5.743974085379476,2480.0,Alta espec. / Alta produt.,1985
14179,10.097515678933629,1700.0,Alta espec. / Alta produt.,1985
14180,3.0208591879984357,1650.0,Baixa espec. / Alta produt.,1985
14181,9.680114740162919,1627.6666666666667,Alta espec. / Alta produt.,1985
14182,2.1145336254861746,1858.939393939394,Baixa espec. / Alta produt.,1985
14183,2.8780446517998994,2100.0,Baixa espec. / Alta produt.,1985
14184,0.8004933981283076,1800.0,Não especializado,1985
14185,2.8614447438204524,1627.6470588235295,Baixa espec. / Alta produt.,1985
14186,0.6172350124667074,1700.0,Não especializado,1985
14187,5.2380035461624255,1550.0,Alta espec. / Alta produt.,1985
14188,12.914744088806083,1459.0,Alta espec. / Alta produt.,1985
14189,0.4967884330863487,1800.0,Não especializado,1985
14190,0.0,0.0,Não especializado,1985
14191,1.3848541335172666,1553.0,Baixa espec. / Alta produt.,1985
14192,0.5632117045197397,1859.7938144329896,Não especializado,1985
14193,0.4771605970134264,1978.9473684210527,Não especializado,1985
14194,0.0,0.0,Não especializado,1985
14195,6.221190876723721,1650.0,Alta espec. / Alta produt.,1985
14196,9.066689441292946,2320.0,Alta espec. / Alta produt.,1985
14197,0.0,0.0,Não especializado,1985
14198,12.099320810821649,1820.0,Alta espec. / Alta produt.,1985
14199,1.788631046817373,1593.3333333333333,Baixa espec. / Alta produt.,1985
14200,0.0,0.0,Não especializado,1985
14201,0.0,0.0,Não especializado,1985
14202,1.1041237411172005,2100.0,Baixa espec. / Alta produt.,1985
14203,0.0,0.0,Não especializado,1985
14204,0.0,0.0,Não especializado,1985
14205,0.2530656445023097,1654.5454545454545,Não especializado,1985
14206,0.0,0.0,Não especializado,1985
14207,0.0,0.0,Não especializado,1985
14208,0.3737931823533418,1700.0,Não especializado,1985
14209,5.7422366461521985,1695.7142857142858,Alta espec. / Alta produt.,1985
14210,0.009448814832428988,1000.0,Não especializado,1985
14211,0.0,0.0,Não especializado,1985
14212,0.7390156630402978,2225.0,Não especializado,1985
14213,0.0,0.0,Não especializado,1985
14214,1.5024799645571165,1500.0,Baixa espec. / Alta produt.,1985
14215,0.0,0.0,Não especializado,1985
14216,0.3825714778929736,1800.0,Não especializado,1985
14217,1.107347379768995,2355.1724137931033,Baixa espec. / Alta produt.,1985
14218,0.0,0.0,Não especializado,1985
14219,0.1591001873296947,1866.6666666666667,Não especializado,1985
14220,0.0,0.0,Não especializado,1985
14221,7.177561430684283,2100.0,Alta espec. / Alta produt.,1985
14222,1.8128043705157582,2100.0,Baixa espec. / Alta produt.,1985
14223,0.0,0.0,Não especializado,1985
14224,1.5177540656223738,1860.0,Baixa espec. / Alta produt.,1985
14225,0.0,0.0,Não especializado,1985
14226,0.0,0.0,Não especializado,1985
14227,0.0,0.0,Não especializado,1985
14228,0.07218891472343125,1563.0252100840337,Não especializado,1985
14229,0.0,0.0,Não especializado,1985
14230,4.955113947780612,1860.0,Alta espec. / Alta produt.,1985
14231,0.0,0.0,Não especializado,1985
14232,0.47002985450358725,1621.4285714285713,Não especializado,1985
14233,0.0,0.0,Não especializado,1985
14234,3.420572326020139,2100.0,Baixa espec. / Alta produt.,1985
14235,5.305592483169512,1611.2,Alta espec. / Alta produt.,1985
14236,0.5839242744183261,2481.25,Não especializado,1985
14237,0.040111828250858794,1863.6363636363637,Não especializado,1985
14238,11.428643710957765,1860.0,Alta espec. / Alta produt.,1985
14239,6.890683975382639,1599.3333333333333,Alta espec. / Alta produt.,1985
14240,7.094550365186858,2480.0,Alta espec. / Alta produt.,1985
14241,1.3634943435058735,2013.0,Baixa espec. / Alta produt.,1985
14242,10.095815187913262,1700.0,Alta espec. / Alta produt.,1985
14243,6.501414339387937,1370.0,Alta espec. / Alta produt.,1985
14244,0.0,0.0,Não especializado,1985
14245,3.572587034049244,1860.0,Baixa espec. / Alta produt.,1985
14246,0.0930017849609509,1816.6666666666667,Não especializado,1985
14247,2.710377420774182,1859.8710317460318,Baixa espec. / Alta produt.,1985
14248,7.689048813915641,1673.3333333333333,Alta espec. / Alta produt.,1985
14249,2.833460975343446,1459.1666666666667,Baixa espec. / Alta produt.,1985
14250,11.634247513163514,1936.0,Alta espec. / Alta produt.,1985
14251,2.392762310986445,1650.0,Baixa espec. / Alta produt.,1985
14252,7.342758511982435,1302.0,Alta espec. / Alta produt.,1985
14253,0.0,0.0,Não especializado,1985
14254,9.918561167485082,1678.8235294117646,Alta espec. / Alta produt.,1985
14255,0.0,0.0,Não especializado,1985
14256,0.0,0.0,Não especializado,1985
14257,0.10029156819917405,1862.2222222222222,Não especializado,1985
14258,0.06941428209187736,1960.0,Não especializado,1985
14259,0.0,0.0,Não especializado,1985
14260,0.0,0.0,Não especializado,1985
14261,0.8997684963321315,1650.0,Não especializado,1985
14262,2.9589807791623373,1980.0,Baixa espec. / Alta produt.,1985
14263,6.040805177935203,1827.0,Alta espec. / Alta produt.,1985
14264,1.0090595830497209,1360.7142857142858,Baixa espec. / Alta produt.,1985
14265,0.14283276177699206,1730.1587301587301,Não especializado,1985
14266,0.2429917617864735,1728.8135593220338,Não especializado,1985
14267,0.4589042032061006,1758.0,Não especializado,1985
14268,0.42960847022547827,2370.3308431163287,Não especializado,1985
14269,0.024739580136112972,1800.0,Não especializado,1985
14270,3.375972685925722,1650.6849315068494,Baixa espec. / Alta produt.,1985
14271,2.2571672181980547,1943.75,Baixa espec. / Alta produt.,1985
14272,6.790773741031826,1550.0,Alta espec. / Alta produt.,1985
14273,0.49878484554313135,1360.0,Não especializado,1985
14274,0.2459746864673763,1700.0,Não especializado,1985
14275,2.1930652323778306,2149.310344827586,Baixa espec. / Alta produt.,1985
14276,0.003154407116332981,1176.4705882352941,Não especializado,1985
14277,0.0,0.0,Não especializado,1985
14278,0.014733091812688365,1800.0,Não especializado,1985
14279,7.15146587764504,1944.0,Alta espec. / Alta produt.,1985
14280,1.64083149208525,2100.0,Baixa espec. / Alta produt.,1985
14281,0.0,0.0,Não especializado,1985
14282,4.168911723632055,1980.0,Baixa espec. / Alta produt.,1985
14283,4.212264656115019,1952.857142857143,Alta espec. / Alta produt.,1985
14284,0.029030968806696828,1833.3333333333333,Não especializado,1985
14285,0.0,0.0,Não especializado,1985
14286,0.0,0.0,Não especializado,1985
14287,4.100775817396768,1550.4358655043586,Baixa espec. / Alta produt.,1985
14288,0.0,0.0,Não especializado,1985
14289,0.0,0.0,Não especializado,1985
14290,0.0,0.0,Não especializado,1985
14291,0.0,0.0,Não especializado,1985
14292,0.0,0.0,Não especializado,1985
14293,0.0,0.0,Não especializado,1985
14294,0.0,0.0,Não especializado,1985
14295,0.0,0.0,Não especializado,1985
14296,0.0,0.0,Não especializado,1985
14297,0.0,0.0,Não especializado,1985
14298,0.0,0.0,Não especializado,1985
14299,0.0,0.0,Não especializado,1985
14300,0.0,0.0,Não especializado,1985
14301,0.0,0.0,Não especializado,1985
14302,0.0,0.0,Não especializado,1985
14303,0.0,0.0,Não especializado,1985
14304,0.0,0.0,Não especializado,1985
14305,0.0,0.0,Não especializado,1985
14306,0.0,0.0,Não especializado,1985
14307,0.0,0.0,Não especializado,1985
14308,0.0,0.0,Não especializado,1985
14309,0.0,0.0,Não especializado,1985
14310,0.0,0.0,Não especializado,1985
14311,0.0,0.0,Não especializado,1985
14312,0.0,0.0,Não especializado,1985
14313,0.0,0.0,Não especializado,1985
14314,0.0,0.0,Não especializado,1985
14315,0.0,0.0,Não especializado,1985
14316,0.0,0.0,Não especializado,1985
14317,0.0,0.0,Não especializado,1985
14318,0.0,0.0,Não especializado,1985
14319,0.0,0.0,Não especializado,1985
14320,0.0,0.0,Não especializado,1985
14321,0.0,0.0,Não especializado,1985
14322,0.0,0.0,Não especializado,1985
14323,0.0,0.0,Não especializado,1985
14324,0.0,0.0,Não especializado,1985
14325,0.0,0.0,Não especializado,1985
14326,0.0,0.0,Não especializado,1985
14327,0.0,0.0,Não especializado,1985
14328,0.0,0.0,Não especializado,1985
14329,0.0,0.0,Não especializado,1985
14330,0.0,0.0,Não especializado,1985
14331,0.0,0.0,Não especializado,1985
14332,0.0,0.0,Não especializado,1985
14333,0.0,0.0,Não especializado,1985
14334,0.0,0.0,Não especializado,1985
14335,0.0,0.0,Não especializado,1985
14336,0.0,0.0,Não especializado,1985
14337,0.0,0.0,Não especializado,1985
14338,0.0,0.0,Não especializado,1985
14339,0.0,0.0,Não especializado,1985
14340,0.0,0.0,Não especializado,1985
14341,0.0,0.0,Não especializado,1985
14342,0.0,0.0,Não especializado,1985
14343,0.0,0.0,Não especializado,1985
14344,0.0,0.0,Não especializado,1985
14345,0.0,0.0,Não especializado,1985
14346,0.0,0.0,Não especializado,1985
14347,0.0,0.0,Não especializado,1985
14348,0.0,0.0,Não especializado,1985
14349,0.0,0.0,Não especializado,1985
14350,0.0,0.0,Não especializado,1985
14351,0.0,0.0,Não especializado,1985
14352,0.0,0.0,Não especializado,1985
14353,0.0,0.0,Não especializado,1985
14354,0.0,0.0,Não especializado,1985
14355,0.0,0.0,Não especializado,1985
14356,0.0,0.0,Não especializado,1985
14357,0.0,0.0,Não especializado,1985
14358,0.0,0.0,Não especializado,1985
14359,0.0,0.0,Não especializado,1985
14360,0.0,0.0,Não especializado,1985
14361,0.0,0.0,Não especializado,1985
14362,0.0,0.0,Não especializado,1985
14363,0.0,0.0,Não especializado,1985
14364,0.0,0.0,Não especializado,1985
14365,0.0,0.0,Não especializado,1985
14366,0.0,0.0,Não especializado,1985
14367,0.0,0.0,Não especializado,1985
14368,0.0,0.0,Não especializado,1985
14369,0.0,0.0,Não especializado,1985
14370,0.0,0.0,Não especializado,1985
14371,0.0,0.0,Não especializado,1985
14372,0.0,0.0,Não especializado,1985
14373,0.0,0.0,Não especializado,1985
14374,0.0,0.0,Não especializado,1985
14375,0.0,0.0,Não especializado,1985
14376,0.0,0.0,Não especializado,1985
14377,0.0,0.0,Não especializado,1985
14378,0.0,0.0,Não especializado,1985
14379,0.0,0.0,Não especializado,1985
14380,0.0,0.0,Não especializado,1985
14381,0.0,0.0,Não especializado,1985
14382,0.0,0.0,Não especializado,1985
14383,0.0,0.0,Não especializado,1985
14384,0.0,0.0,Não especializado,1985
14385,0.0,0.0,Não especializado,1985
14386,0.0,0.0,Não especializado,1985
14387,0.0,0.0,Não especializado,1985
14388,0.0,0.0,Não especializado,1985
14389,0.0,0.0,Não especializado,1985
14390,0.0,0.0,Não especializado,1985
14391,0.0,0.0,Não especializado,1985
14392,0.0,0.0,Não especializado,1985
14393,0.0,0.0,Não especializado,1985
14394,0.0,0.0,Não especializado,1985
14395,0.0,0.0,Não especializado,1985
14396,0.0,0.0,Não especializado,1985
14397,0.0,0.0,Não especializado,1985
14398,0.0,0.0,Não especializado,1985
14399,0.0,0.0,Não especializado,1985
14400,0.0,0.0,Não especializado,1985
14401,0.0,0.0,Não especializado,1985
14402,0.0,0.0,Não especializado,1985
14403,0.0,0.0,Não especializado,1985
14404,0.0,0.0,Não especializado,1985
14405,0.0,0.0,Não especializado,1985
14406,0.0,0.0,Não especializado,1985
14407,0.0,0.0,Não especializado,1985
14408,0.0,0.0,Não especializado,1985
14409,0.0,0.0,Não especializado,1985
14410,0.0,0.0,Não especializado,1985
14411,0.0,0.0,Não especializado,1985
14412,0.0,0.0,Não especializado,1985
14413,0.0,0.0,Não especializado,1985
14414,0.0,0.0,Não especializado,1985
14415,0.0,0.0,Não especializado,1985
14416,0.0,0.0,Não especializado,1985
14417,0.0,0.0,Não especializado,1985
14418,0.0,0.0,Não especializado,1985
14419,0.0,0.0,Não especializado,1985
14420,0.0,0.0,Não especializado,1985
14421,0.0,0.0,Não especializado,1985
14422,0.0,0.0,Não especializado,1985
14423,0.0,0.0,Não especializado,1985
14424,0.0,0.0,Não especializado,1985
14425,0.0,0.0,Não especializado,1985
14426,0.0,0.0,Não especializado,1985
14427,0.0,0.0,Não especializado,1985
14428,0.0,0.0,Não especializado,1985
14429,0.0,0.0,Não especializado,1985
14430,0.0,0.0,Não especializado,1985
14431,0.0,0.0,Não especializado,1985
14432,0.0,0.0,Não especializado,1985
14433,0.0,0.0,Não especializado,1985
14434,0.0,0.0,Não especializado,1985
14435,0.0,0.0,Não especializado,1985
14436,0.0,0.0,Não especializado,1985
14437,0.0,0.0,Não especializado,1985
14438,0.0,0.0,Não especializado,1985
14439,0.0,0.0,Não especializado,1985
14440,0.0,0.0,Não especializado,1985
14441,0.0,0.0,Não especializado,1985
14442,0.0,0.0,Não especializado,1985
14443,0.0,0.0,Não especializado,1985
14444,0.0,0.0,Não especializado,1985
14445,0.0,0.0,Não especializado,1985
14446,0.0,0.0,Não especializado,1985
14447,0.0,0.0,Não especializado,1985
14448,0.0,0.0,Não especializado,1985
14449,0.0,0.0,Não especializado,1985
14450,0.0,0.0,Não especializado,1985
14451,0.0,0.0,Não especializado,1985
14452,0.0,0.0,Não especializado,1985
14453,0.0,0.0,Não especializado,1985
14454,0.0,0.0,Não especializado,1985
14455,0.0,0.0,Não especializado,1985
14456,0.0,0.0,Não especializado,1985
14457,0.0,0.0,Não especializado,1985
14458,0.0,0.0,Não especializado,1985
14459,0.0,0.0,Não especializado,1985
14460,0.0,0.0,Não especializado,1985
14461,0.0,0.0,Não especializado,1985
14462,0.0,0.0,Não especializado,1985
14463,0.0,0.0,Não especializado,1985
14464,0.0,0.0,Não especializado,1985
14465,0.0,0.0,Não especializado,1985
14466,0.0,0.0,Não especializado,1985
14467,0.0,0.0,Não especializado,1985
14468,0.0,0.0,Não especializado,1985
14469,0.0,0.0,Não especializado,1985
14470,0.0,0.0,Não especializado,1985
14471,0.0,0.0,Não especializado,1985
14472,0.0,0.0,Não especializado,1985
14473,0.0,0.0,Não especializado,1985
14474,0.0,0.0,Não especializado,1985
14475,0.0,0.0,Não especializado,1985
14476,0.0,0.0,Não especializado,1985
14477,0.0,0.0,Não especializado,1985
14478,0.0,0.0,Não especializado,1985
14479,0.0,0.0,Não especializado,1985
14480,0.0,0.0,Não especializado,1985
15001,0.0,0.0,Não especializado,1985
15002,0.0,0.0,Não especializado,1985
15003,0.0,0.0,Não especializado,1985
15004,0.0,0.0,Não especializado,1985
15005,0.0,0.0,Não especializado,1985
15006,0.0,0.0,Não especializado,1985
15007,0.0,0.0,Não especializado,1985
15008,0.0,0.0,Não especializado,1985
15009,0.0,0.0,Não especializado,1985
15010,0.0,0.0,Não especializado,1985
15011,0.0,0.0,Não especializado,1985
15012,0.0,0.0,Não especializado,1985
15013,0.0,0.0,Não especializado,1985
15014,0.0,0.0,Não especializado,1985
15015,0.0,0.0,Não especializado,1985
15016,0.0,0.0,Não especializado,1985
15017,0.0,0.0,Não especializado,1985
15018,0.0,0.0,Não especializado,1985
15019,0.0,0.0,Não especializado,1985
15020,0.0,0.0,Não especializado,1985
15021,0.0,0.0,Não especializado,1985
15022,0.0,0.0,Não especializado,1985
15023,0.0,0.0,Não especializado,1985
15024,0.0,0.0,Não especializado,1985
15025,0.0,0.0,Não especializado,1985
15026,0.0,0.0,Não especializado,1985
15027,0.0,0.0,Não especializado,1985
15028,0.0,0.0,Não especializado,1985
15029,0.0,0.0,Não especializado,1985
15030,0.0,0.0,Não especializado,1985
15031,0.0,0.0,Não especializado,1985
15032,0.0,0.0,Não especializado,1985
15033,0.0,0.0,Não especializado,1985
15034,0.0,0.0,Não especializado,1985
15035,0.0,0.0,Não especializado,1985
15036,0.0,0.0,Não especializado,1985
15037,0.0,0.0,Não especializado,1985
15038,0.0,0.0,Não especializado,1985
15039,0.0,0.0,Não especializado,1985
15040,0.0,0.0,Não especializado,1985
15041,0.0,0.0,Não especializado,1985
15042,0.0,0.0,Não especializado,1985
15043,0.0,0.0,Não especializado,1985
15044,0.0,0.0,Não especializado,1985
15045,0.0,0.0,Não especializado,1985
15046,0.0,0.0,Não especializado,1985
15047,0.0,0.0,Não especializado,1985
15048,0.0,0.0,Não especializado,1985
15049,0.0,0.0,Não especializado,1985
15050,0.0,0.0,Não especializado,1985
15051,0.0,0.0,Não especializado,1985
15052,0.0,0.0,Não especializado,1985
15053,0.0,0.0,Não especializado,1985
15054,0.0,0.0,Não especializado,1985
15055,0.0,0.0,Não especializado,1985
15056,0.0,0.0,Não especializado,1985
15057,0.0,0.0,Não especializado,1985
15058,0.0,0.0,Não especializado,1985
15059,0.0,0.0,Não especializado,1985
15060,0.0,0.0,Não especializado,1985
15061,0.0,0.0,Não especializado,1985
15062,0.0,0.0,Não especializado,1985
15063,0.0,0.0,Não especializado,1985
15064,0.0,0.0,Não especializado,1985
15065,0.0,0.0,Não especializado,1985
15066,0.0,0.0,Não especializado,1985
15067,0.0,0.0,Não especializado,1985
15068,0.0,0.0,Não especializado,1985
15069,0.0,0.0,Não especializado,1985
15070,0.0,0.0,Não especializado,1985
15071,0.0,0.0,Não especializado,1985
15072,0.0,0.0,Não especializado,1985
15073,0.0,0.0,Não especializado,1985
15074,0.0,0.0,Não especializado,1985
15075,0.0,0.0,Não especializado,1985
15076,0.0,0.0,Não especializado,1985
15077,0.0,0.0,Não especializado,1985
15078,0.0,0.0,Não especializado,1985
15079,0.0,0.0,Não especializado,1985
15080,0.0,0.0,Não especializado,1985
15081,0.0,0.0,Não especializado,1985
15082,0.0,0.0,Não especializado,1985
15083,0.0,0.0,Não especializado,1985
15084,0.0,0.0,Não especializado,1985
15085,0.0,0.0,Não especializado,1985
15086,0.0,0.0,Não especializado,1985
15087,0.0,0.0,Não especializado,1985
15088,0.0,0.0,Não especializado,1985
15089,0.0,0.0,Não especializado,1985
15090,0.0,0.0,Não especializado,1985
15091,0.0,0.0,Não especializado,1985
15092,0.0,0.0,Não especializado,1985
15093,0.0,0.0,Não especializado,1985
15094,0.0,0.0,Não especializado,1985
15095,0.0,0.0,Não especializado,1985
15096,0.0,0.0,Não especializado,1985
15097,0.0,0.0,Não especializado,1985
15098,0.0,0.0,Não especializado,1985
15099,0.0,0.0,Não especializado,1985
15100,0.0,0.0,Não especializado,1985
15101,0.0,0.0,Não especializado,1985
15102,0.0,0.0,Não especializado,1985
15103,0.0,0.0,Não especializado,1985
15104,0.0,0.0,Não especializado,1985
15105,0.0,0.0,Não especializado,1985
15106,0.0,0.0,Não especializado,1985
15107,0.0,0.0,Não especializado,1985
15108,0.0,0.0,Não especializado,1985
15109,0.0,0.0,Não especializado,1985
15110,0.0,0.0,Não especializado,1985
15111,0.0,0.0,Não especializado,1985
15112,0.0,0.0,Não especializado,1985
15113,0.0,0.0,Não especializado,1985
15114,0.0,0.0,Não especializado,1985
15115,0.0,0.0,Não especializado,1985
15116,0.0,0.0,Não especializado,1985
15117,0.0,0.0,Não especializado,1985
15118,0.0,0.0,Não especializado,1985
15119,0.0,0.0,Não especializado,1985
15120,0.0,0.0,Não especializado,1985
15121,0.0,0.0,Não especializado,1985
15122,0.0,0.0,Não especializado,1985
15123,0.0,0.0,Não especializado,1985
15124,0.0,0.0,Não especializado,1985
15125,0.0,0.0,Não especializado,1985
15126,0.0,0.0,Não especializado,1985
15127,0.0,0.0,Não especializado,1985
15128,0.0,0.0,Não especializado,1985
15129,0.0,0.0,Não especializado,1985
15130,0.0,0.0,Não especializado,1985
15131,0.0,0.0,Não especializado,1985
15132,0.0,0.0,Não especializado,1985
15133,0.0,0.0,Não especializado,1985
15134,0.0,0.0,Não especializado,1985
15135,0.0,0.0,Não especializado,1985
15136,0.0,0.0,Não especializado,1985
15137,0.0,0.0,Não especializado,1985
15138,0.0,0.0,Não especializado,1985
15139,0.0,0.0,Não especializado,1985
15140,0.0,0.0,Não especializado,1985
15141,0.0,0.0,Não especializado,1985
15142,0.0,0.0,Não especializado,1985
15143,0.0,0.0,Não especializado,1985
15144,0.0,0.0,Não especializado,1985
15145,0.0,0.0,Não especializado,1985
15146,0.0,0.0,Não especializado,1985
15147,0.0,0.0,Não especializado,1985
15148,0.0,0.0,Não especializado,1985
15149,0.0,0.0,Não especializado,1985
15150,0.0,0.0,Não especializado,1985
