id_amc,ano,area_colhida_ha,total_area_colhida_ha,qtd_produzida_t,total_qtd_produzida_t,rendimento_kg_ha
10001,1974,0.0,2290.0,0.0,0.0,0.0
10001,1975,0.0,2671.0,0.0,0.0,0.0
10001,1976,0.0,1711.0,0.0,0.0,0.0
10001,1977,0.0,1458.0,0.0,0.0,0.0
10001,1978,0.0,1595.0,0.0,0.0,0.0
10001,1979,0.0,1806.0,0.0,0.0,0.0
10001,1980,0.0,1625.0,0.0,0.0,0.0
10001,1981,0.0,1657.0,0.0,0.0,0.0
10001,1982,0.0,1678.0,0.0,0.0,0.0
10001,1983,0.0,1805.0,0.0,0.0,0.0
10001,1984,0.0,1656.0,0.0,0.0,0.0
10001,1985,0.0,2115.0,0.0,0.0,0.0
10001,1986,0.0,2575.0,0.0,0.0,0.0
10001,1987,0.0,2961.0,0.0,0.0,0.0
10001,1988,0.0,2037.0,0.0,0.0,0.0
10001,1989,0.0,2842.0,0.0,0.0,0.0
10001,1990,0.0,2762.0,0.0,0.0,0.0
10001,1991,0.0,3022.0,0.0,0.0,0.0
10001,1992,0.0,2687.0,0.0,0.0,0.0
10001,1993,0.0,2332.0,0.0,0.0,0.0
10001,1994,0.0,2202.0,0.0,0.0,0.0
10001,1995,0.0,1685.0,0.0,0.0,0.0
10001,1996,0.0,1595.0,0.0,0.0,0.0
10001,1997,0.0,1751.0,0.0,0.0,0.0
10001,1998,0.0,1766.0,0.0,0.0,0.0
10001,1999,0.0,1798.0,0.0,0.0,0.0
10001,2000,0.0,1808.0,0.0,0.0,0.0
10001,2001,0.0,1858.0,0.0,0.0,0.0
10001,2002,0.0,1941.0,0.0,0.0,0.0
10001,2003,0.0,2051.0,0.0,0.0,0.0
10001,2004,0.0,2043.0,0.0,0.0,0.0
10001,2005,0.0,2021.0,0.0,0.0,0.0
10001,2006,0.0,1926.0,0.0,0.0,0.0
10001,2007,0.0,1972.0,0.0,0.0,0.0
10001,2008,0.0,2002.0,0.0,0.0,0.0
10001,2009,0.0,1385.0,0.0,0.0,0.0
10001,2010,0.0,1865.0,0.0,0.0,0.0
10001,2011,0.0,1890.0,0.0,0.0,0.0
10001,2012,0.0,1880.0,0.0,0.0,0.0
10001,2013,0.0,1850.0,0.0,0.0,0.0
10001,2014,0.0,2005.0,0.0,0.0,0.0
10001,2015,0.0,1890.0,0.0,0.0,0.0
10001,2016,0.0,2150.0,0.0,0.0,0.0
10001,2017,0.0,765.0,0.0,0.0,0.0
10001,2018,0.0,652.0,0.0,0.0,0.0
10001,2019,0.0,695.0,0.0,0.0,0.0
10001,2020,0.0,708.0,0.0,0.0,0.0
10001,2021,0.0,706.0,0.0,0.0,0.0
10001,2022,0.0,711.0,0.0,0.0,0.0
10001,2023,0.0,725.0,0.0,0.0,0.0
10001,2024,0.0,731.0,0.0,0.0,0.0
10002,1974,0.0,472.0,0.0,0.0,0.0
10002,1975,0.0,350.0,0.0,0.0,0.0
10002,1976,0.0,334.0,0.0,0.0,0.0
10002,1977,0.0,280.0,0.0,0.0,0.0
10002,1978,0.0,718.0,0.0,0.0,0.0
10002,1979,0.0,726.0,0.0,0.0,0.0
10002,1980,0.0,246.0,0.0,0.0,0.0
10002,1981,0.0,683.0,0.0,0.0,0.0
10002,1982,0.0,700.0,0.0,0.0,0.0
10002,1983,0.0,150.0,0.0,0.0,0.0
10002,1984,0.0,961.0,0.0,0.0,0.0
10002,1985,0.0,884.0,0.0,0.0,0.0
10002,1986,0.0,1200.0,0.0,0.0,0.0
10002,1987,0.0,1128.0,0.0,0.0,0.0
10002,1988,0.0,2669.0,0.0,0.0,0.0
10002,1989,91.0,1976.0,65.0,0.0,714.2857142857143
10002,1990,81.0,1419.0,65.0,0.0,802.4691358024692
10002,1991,50.0,1928.0,30.0,0.0,600.0
10002,1992,60.0,1360.0,36.0,0.0,600.0
10002,1993,20.0,1075.0,4.0,0.0,200.0
10002,1994,0.0,1275.0,0.0,0.0,0.0
10002,1995,0.0,2855.0,0.0,0.0,0.0
10002,1996,0.0,2595.0,0.0,0.0,0.0
10002,1997,0.0,2677.0,0.0,0.0,0.0
10002,1998,0.0,2275.0,0.0,0.0,0.0
10002,1999,0.0,290.0,0.0,0.0,0.0
10002,2000,0.0,225.0,0.0,0.0,0.0
10002,2001,0.0,318.0,0.0,0.0,0.0
10002,2002,0.0,303.0,0.0,0.0,0.0
10002,2003,0.0,1028.0,0.0,0.0,0.0
10002,2004,0.0,591.0,0.0,0.0,0.0
10002,2005,0.0,608.0,0.0,0.0,0.0
10002,2006,0.0,871.0,0.0,0.0,0.0
10002,2007,0.0,564.0,0.0,0.0,0.0
10002,2008,0.0,701.0,0.0,0.0,0.0
10002,2009,0.0,519.0,0.0,0.0,0.0
10002,2010,0.0,522.0,0.0,0.0,0.0
10002,2011,0.0,156.0,0.0,0.0,0.0
10002,2012,0.0,0.0,0.0,0.0,0.0
10002,2013,0.0,30.0,0.0,0.0,0.0
10002,2014,0.0,364.0,0.0,0.0,0.0
10002,2015,0.0,688.0,0.0,0.0,0.0
10002,2016,0.0,310.0,0.0,0.0,0.0
10002,2017,0.0,1451.0,0.0,0.0,0.0
10002,2018,0.0,1271.0,0.0,0.0,0.0
10002,2019,0.0,1171.0,0.0,0.0,0.0
10002,2020,0.0,1700.0,0.0,0.0,0.0
10002,2021,0.0,1861.0,0.0,0.0,0.0
10002,2022,0.0,2105.0,0.0,0.0,0.0
10002,2023,0.0,2363.0,0.0,0.0,0.0
10002,2024,0.0,1992.0,0.0,0.0,0.0
10003,1974,0.0,670.0,0.0,0.0,0.0
10003,1975,0.0,692.0,0.0,0.0,0.0
10003,1976,0.0,1158.0,0.0,0.0,0.0
10003,1977,0.0,960.0,0.0,0.0,0.0
10003,1978,0.0,1062.0,0.0,0.0,0.0
10003,1979,0.0,701.0,0.0,0.0,0.0
10003,1980,0.0,738.0,0.0,0.0,0.0
10003,1981,0.0,752.0,0.0,0.0,0.0
10003,1982,0.0,857.0,0.0,0.0,0.0
10003,1983,0.0,954.0,0.0,0.0,0.0
10003,1984,0.0,374.0,0.0,0.0,0.0
10003,1985,0.0,756.0,0.0,0.0,0.0
10003,1986,0.0,642.0,0.0,0.0,0.0
10003,1987,0.0,786.0,0.0,0.0,0.0
10003,1988,0.0,522.0,0.0,0.0,0.0
10003,1989,0.0,459.0,0.0,0.0,0.0
10003,1990,0.0,568.0,0.0,0.0,0.0
10003,1991,0.0,522.0,0.0,0.0,0.0
10003,1992,0.0,562.0,0.0,0.0,0.0
10003,1993,0.0,412.0,0.0,0.0,0.0
10003,1994,0.0,436.0,0.0,0.0,0.0
10003,1995,0.0,431.0,0.0,0.0,0.0
10003,1996,0.0,431.0,0.0,0.0,0.0
10003,1997,0.0,335.0,0.0,0.0,0.0
10003,1998,0.0,315.0,0.0,0.0,0.0
10003,1999,0.0,185.0,0.0,0.0,0.0
10003,2000,0.0,153.0,0.0,0.0,0.0
10003,2001,0.0,128.0,0.0,0.0,0.0
10003,2002,0.0,90.0,0.0,0.0,0.0
10003,2003,0.0,135.0,0.0,0.0,0.0
10003,2004,0.0,130.0,0.0,0.0,0.0
10003,2005,0.0,534.0,0.0,0.0,0.0
10003,2006,0.0,541.0,0.0,0.0,0.0
10003,2007,0.0,644.0,0.0,0.0,0.0
10003,2008,0.0,815.0,0.0,0.0,0.0
10003,2009,0.0,1494.0,0.0,0.0,0.0
10003,2010,0.0,1492.0,0.0,0.0,0.0
10003,2011,0.0,2112.0,0.0,0.0,0.0
10003,2012,0.0,2315.0,0.0,0.0,0.0
10003,2013,0.0,1265.0,0.0,0.0,0.0
10003,2014,0.0,1487.0,0.0,0.0,0.0
10003,2015,0.0,1270.0,0.0,0.0,0.0
10003,2016,0.0,600.0,0.0,0.0,0.0
10003,2017,0.0,698.0,0.0,0.0,0.0
10003,2018,0.0,770.0,0.0,0.0,0.0
10003,2019,0.0,755.0,0.0,0.0,0.0
10003,2020,0.0,735.0,0.0,0.0,0.0
10003,2021,0.0,730.0,0.0,0.0,0.0
10003,2022,0.0,736.0,0.0,0.0,0.0
10003,2023,0.0,766.0,0.0,0.0,0.0
10003,2024,0.0,784.0,0.0,0.0,0.0
10004,1974,1200.0,50410.0,540.0,0.0,450.0
10004,1975,1200.0,44894.0,501.0,0.0,417.5
10004,1976,825.0,12612.0,138.0,0.0,167.27272727272728
10004,1977,825.0,20412.0,140.0,0.0,169.6969696969697
10004,1978,825.0,23589.0,446.0,0.0,540.6060606060606
10004,1979,825.0,26880.0,446.0,0.0,540.6060606060606
10004,1980,0.0,13568.0,0.0,0.0,0.0
10004,1981,0.0,23846.0,0.0,0.0,0.0
10004,1982,1500.0,21603.0,450.0,0.0,300.0
10004,1983,1000.0,25582.0,300.0,0.0,300.0
10004,1984,1000.0,26626.0,300.0,0.0,300.0
10004,1985,700.0,52504.0,210.0,0.0,300.0
10004,1986,500.0,66200.0,150.0,0.0,300.0
10004,1987,500.0,65180.0,150.0,0.0,300.0
10004,1988,500.0,82600.0,150.0,0.0,300.0
10004,1989,230.0,62565.0,69.0,0.0,300.0
10004,1990,280.0,52392.0,80.0,0.0,285.7142857142857
10004,1991,280.0,73170.0,84.0,0.0,300.0
10004,1992,280.0,60290.0,56.0,0.0,200.0
10004,1993,80.0,11840.0,4.0,0.0,50.0
10004,1994,0.0,67962.0,0.0,0.0,0.0
10004,1995,0.0,96820.0,0.0,0.0,0.0
10004,1996,0.0,120170.0,0.0,0.0,0.0
10004,1997,0.0,118678.0,0.0,0.0,0.0
10004,1998,0.0,111590.0,0.0,0.0,0.0
10004,1999,0.0,118945.0,0.0,0.0,0.0
10004,2000,0.0,118657.0,0.0,0.0,0.0
10004,2001,0.0,107862.0,0.0,0.0,0.0
10004,2002,6.0,108746.0,5.0,0.0,833.3333333333334
10004,2003,0.0,113520.0,0.0,0.0,0.0
10004,2004,0.0,111408.0,0.0,0.0,0.0
10004,2005,0.0,116826.0,0.0,0.0,0.0
10004,2006,0.0,113433.0,0.0,0.0,0.0
10004,2007,0.0,83900.0,0.0,0.0,0.0
10004,2008,0.0,59010.0,0.0,0.0,0.0
10004,2009,0.0,59232.0,0.0,0.0,0.0
10004,2010,0.0,59005.0,0.0,0.0,0.0
10004,2011,0.0,59451.0,0.0,0.0,0.0
10004,2012,0.0,31851.0,0.0,0.0,0.0
10004,2013,0.0,54250.0,0.0,0.0,0.0
10004,2014,0.0,54254.0,0.0,0.0,0.0
10004,2015,0.0,61817.0,0.0,0.0,0.0
10004,2016,0.0,61803.0,0.0,0.0,0.0
10004,2017,0.0,47165.0,0.0,0.0,0.0
10004,2018,0.0,58072.0,0.0,0.0,0.0
10004,2019,0.0,61075.0,0.0,0.0,0.0
10004,2020,0.0,63062.0,0.0,0.0,0.0
10004,2021,0.0,61395.0,0.0,0.0,0.0
10004,2022,0.0,63652.0,0.0,0.0,0.0
10004,2023,0.0,63461.0,0.0,0.0,0.0
10004,2024,0.0,63346.0,0.0,0.0,0.0
10005,1974,0.0,3249.0,0.0,0.0,0.0
10005,1975,0.0,2507.0,0.0,0.0,0.0
10005,1976,0.0,224.0,0.0,0.0,0.0
10005,1977,0.0,973.0,0.0,0.0,0.0
10005,1978,0.0,3566.0,0.0,0.0,0.0
10005,1979,0.0,1633.0,0.0,0.0,0.0
10005,1980,0.0,720.0,0.0,0.0,0.0
10005,1981,0.0,2930.0,0.0,0.0,0.0
10005,1982,0.0,4406.0,0.0,0.0,0.0
10005,1983,0.0,575.0,0.0,0.0,0.0
10005,1984,0.0,1690.0,0.0,0.0,0.0
10005,1985,0.0,2931.0,0.0,0.0,0.0
10005,1986,0.0,2304.0,0.0,0.0,0.0
10005,1987,0.0,2631.0,0.0,0.0,0.0
10005,1988,0.0,3762.0,0.0,0.0,0.0
10005,1989,0.0,2740.0,0.0,0.0,0.0
10005,1990,0.0,1477.0,0.0,0.0,0.0
10005,1991,0.0,1520.0,0.0,0.0,0.0
10005,1992,0.0,2558.0,0.0,0.0,0.0
10005,1993,0.0,2253.0,0.0,0.0,0.0
10005,1994,0.0,4150.0,0.0,0.0,0.0
10005,1995,0.0,3533.0,0.0,0.0,0.0
10005,1996,0.0,4248.0,0.0,0.0,0.0
10005,1997,0.0,4804.0,0.0,0.0,0.0
10005,1998,0.0,4790.0,0.0,0.0,0.0
10005,1999,0.0,4176.0,0.0,0.0,0.0
10005,2000,0.0,4151.0,0.0,0.0,0.0
10005,2001,0.0,2701.0,0.0,0.0,0.0
10005,2002,0.0,2991.0,0.0,0.0,0.0
10005,2003,0.0,3508.0,0.0,0.0,0.0
10005,2004,0.0,1923.0,0.0,0.0,0.0
10005,2005,0.0,22760.0,0.0,0.0,0.0
10005,2006,0.0,9906.0,0.0,0.0,0.0
10005,2007,0.0,8645.0,0.0,0.0,0.0
10005,2008,0.0,10694.0,0.0,0.0,0.0
10005,2009,0.0,10905.0,0.0,0.0,0.0
10005,2010,0.0,9937.0,0.0,0.0,0.0
10005,2011,0.0,6435.0,0.0,0.0,0.0
10005,2012,0.0,2200.0,0.0,0.0,0.0
10005,2013,0.0,7515.0,0.0,0.0,0.0
10005,2014,0.0,6280.0,0.0,0.0,0.0
10005,2015,0.0,4650.0,0.0,0.0,0.0
10005,2016,0.0,1405.0,0.0,0.0,0.0
10005,2017,0.0,1400.0,0.0,0.0,0.0
10005,2018,0.0,3800.0,0.0,0.0,0.0
10005,2019,0.0,1650.0,0.0,0.0,0.0
10005,2020,0.0,3800.0,0.0,0.0,0.0
10005,2021,0.0,3798.0,0.0,0.0,0.0
10005,2022,0.0,3714.0,0.0,0.0,0.0
10005,2023,0.0,3880.0,0.0,0.0,0.0
10005,2024,0.0,4108.0,0.0,0.0,0.0
10006,1974,100.0,1998.0,45.0,0.0,450.0
10006,1975,100.0,2359.0,45.0,0.0,450.0
10006,1976,60.0,2043.0,6.0,0.0,100.0
10006,1977,40.0,1889.0,24.0,0.0,600.0
10006,1978,40.0,2081.0,24.0,0.0,600.0
10006,1979,20.0,2351.0,11.0,0.0,550.0
10006,1980,20.0,2283.0,12.0,0.0,600.0
10006,1981,10.0,2128.0,6.0,0.0,600.0
10006,1982,15.0,2948.0,4.0,0.0,266.6666666666667
10006,1983,18.0,2491.0,11.0,0.0,611.1111111111111
10006,1984,18.0,1985.0,5.0,0.0,277.77777777777777
10006,1985,18.0,2241.0,16.0,0.0,888.8888888888889
10006,1986,18.0,2238.0,16.0,0.0,888.8888888888889
10006,1987,14.0,2203.0,2.0,0.0,142.85714285714286
10006,1988,18.0,1579.0,6.0,0.0,333.3333333333333
10006,1989,200.0,2072.0,133.0,0.0,665.0
10006,1990,20.0,1480.0,4.0,0.0,200.0
10006,1991,90.0,1620.0,63.0,0.0,700.0
10006,1992,20.0,1520.0,10.0,0.0,500.0
10006,1993,0.0,1074.0,0.0,0.0,0.0
10006,1994,0.0,855.0,0.0,0.0,0.0
10006,1995,0.0,1111.0,0.0,0.0,0.0
10006,1996,0.0,4841.0,0.0,0.0,0.0
10006,1997,0.0,4074.0,0.0,0.0,0.0
10006,1998,0.0,3900.0,0.0,0.0,0.0
10006,1999,500.0,3888.0,450.0,0.0,900.0
10006,2000,0.0,760.0,0.0,0.0,0.0
10006,2001,50.0,1910.0,36.0,0.0,720.0
10006,2002,60.0,1892.0,43.0,0.0,716.6666666666666
10006,2003,10.0,1752.0,6.0,0.0,600.0
10006,2004,30.0,571.0,27.0,0.0,900.0
10006,2005,30.0,1386.0,27.0,0.0,900.0
10006,2006,50.0,1401.0,45.0,0.0,900.0
10006,2007,50.0,1581.0,11.0,0.0,220.0
10006,2008,50.0,1106.0,45.0,0.0,900.0
10006,2009,60.0,1510.0,54.0,0.0,900.0
10006,2010,30.0,1618.0,5.0,0.0,166.66666666666666
10006,2011,30.0,1403.0,6.0,0.0,200.0
10006,2012,20.0,1333.0,5.0,0.0,250.0
10006,2013,10.0,1068.0,1.0,0.0,100.0
10006,2014,0.0,908.0,0.0,0.0,0.0
10006,2015,0.0,845.0,0.0,0.0,0.0
10006,2016,0.0,1340.0,0.0,0.0,0.0
10006,2017,0.0,1297.0,0.0,0.0,0.0
10006,2018,0.0,1250.0,0.0,0.0,0.0
10006,2019,0.0,745.0,0.0,0.0,0.0
10006,2020,0.0,1125.0,0.0,0.0,0.0
10006,2021,0.0,1156.0,0.0,0.0,0.0
10006,2022,0.0,1164.0,0.0,0.0,0.0
10006,2023,0.0,1183.0,0.0,0.0,0.0
10006,2024,0.0,1176.0,0.0,0.0,0.0
10007,1974,0.0,1000.0,0.0,0.0,0.0
10007,1975,0.0,892.0,0.0,0.0,0.0
10007,1976,0.0,1432.0,0.0,0.0,0.0
10007,1977,0.0,944.0,0.0,0.0,0.0
10007,1978,0.0,965.0,0.0,0.0,0.0
10007,1979,0.0,646.0,0.0,0.0,0.0
10007,1980,0.0,636.0,0.0,0.0,0.0
10007,1981,0.0,633.0,0.0,0.0,0.0
10007,1982,0.0,654.0,0.0,0.0,0.0
10007,1983,0.0,683.0,0.0,0.0,0.0
10007,1984,0.0,665.0,0.0,0.0,0.0
10007,1985,0.0,688.0,0.0,0.0,0.0
10007,1986,0.0,689.0,0.0,0.0,0.0
10007,1987,0.0,769.0,0.0,0.0,0.0
10007,1988,0.0,603.0,0.0,0.0,0.0
10007,1989,0.0,896.0,0.0,0.0,0.0
10007,1990,0.0,699.0,0.0,0.0,0.0
10007,1991,0.0,630.0,0.0,0.0,0.0
10007,1992,0.0,826.0,0.0,0.0,0.0
10007,1993,0.0,826.0,0.0,0.0,0.0
10007,1994,0.0,769.0,0.0,0.0,0.0
10007,1995,0.0,147.0,0.0,0.0,0.0
10007,1996,0.0,130.0,0.0,0.0,0.0
10007,1997,0.0,75.0,0.0,0.0,0.0
10007,1998,0.0,84.0,0.0,0.0,0.0
10007,1999,0.0,70.0,0.0,0.0,0.0
10007,2000,0.0,125.0,0.0,0.0,0.0
10007,2001,0.0,135.0,0.0,0.0,0.0
10007,2002,0.0,220.0,0.0,0.0,0.0
10007,2003,0.0,290.0,0.0,0.0,0.0
10007,2004,0.0,301.0,0.0,0.0,0.0
10007,2005,0.0,246.0,0.0,0.0,0.0
10007,2006,0.0,435.0,0.0,0.0,0.0
10007,2007,0.0,424.0,0.0,0.0,0.0
10007,2008,0.0,592.0,0.0,0.0,0.0
10007,2009,0.0,400.0,0.0,0.0,0.0
10007,2010,0.0,543.0,0.0,0.0,0.0
10007,2011,0.0,535.0,0.0,0.0,0.0
10007,2012,0.0,380.0,0.0,0.0,0.0
10007,2013,0.0,685.0,0.0,0.0,0.0
10007,2014,0.0,492.0,0.0,0.0,0.0
10007,2015,0.0,484.0,0.0,0.0,0.0
10007,2016,0.0,379.0,0.0,0.0,0.0
10007,2017,0.0,341.0,0.0,0.0,0.0
10007,2018,0.0,172.0,0.0,0.0,0.0
10007,2019,0.0,349.0,0.0,0.0,0.0
10007,2020,0.0,142.0,0.0,0.0,0.0
10007,2021,0.0,183.0,0.0,0.0,0.0
10007,2022,0.0,175.0,0.0,0.0,0.0
10007,2023,0.0,177.0,0.0,0.0,0.0
10007,2024,0.0,176.0,0.0,0.0,0.0
10008,1974,0.0,1970.0,0.0,0.0,0.0
10008,1975,0.0,2018.0,0.0,0.0,0.0
10008,1976,0.0,4222.0,0.0,0.0,0.0
10008,1977,0.0,3129.0,0.0,0.0,0.0
10008,1978,0.0,3099.0,0.0,0.0,0.0
10008,1979,0.0,4957.0,0.0,0.0,0.0
10008,1980,0.0,3384.0,0.0,0.0,0.0
10008,1981,0.0,3607.0,0.0,0.0,0.0
10008,1982,0.0,3660.0,0.0,0.0,0.0
10008,1983,0.0,2486.0,0.0,0.0,0.0
10008,1984,0.0,2351.0,0.0,0.0,0.0
10008,1985,0.0,2153.0,0.0,0.0,0.0
10008,1986,0.0,1983.0,0.0,0.0,0.0
10008,1987,0.0,1405.0,0.0,0.0,0.0
10008,1988,0.0,1238.0,0.0,0.0,0.0
10008,1989,0.0,1426.0,0.0,0.0,0.0
10008,1990,0.0,1405.0,0.0,0.0,0.0
10008,1991,0.0,1341.0,0.0,0.0,0.0
10008,1992,0.0,1495.0,0.0,0.0,0.0
10008,1993,0.0,1169.0,0.0,0.0,0.0
10008,1994,0.0,2039.0,0.0,0.0,0.0
10008,1995,0.0,2057.0,0.0,0.0,0.0
10008,1996,0.0,2706.0,0.0,0.0,0.0
10008,1997,0.0,2754.0,0.0,0.0,0.0
10008,1998,0.0,2575.0,0.0,0.0,0.0
10008,1999,0.0,3033.0,0.0,0.0,0.0
10008,2000,0.0,2553.0,0.0,0.0,0.0
10008,2001,0.0,2515.0,0.0,0.0,0.0
10008,2002,0.0,2315.0,0.0,0.0,0.0
10008,2003,0.0,2320.0,0.0,0.0,0.0
10008,2004,0.0,2320.0,0.0,0.0,0.0
10008,2005,0.0,2320.0,0.0,0.0,0.0
10008,2006,0.0,1361.0,0.0,0.0,0.0
10008,2007,0.0,2331.0,0.0,0.0,0.0
10008,2008,0.0,2772.0,0.0,0.0,0.0
10008,2009,0.0,2458.0,0.0,0.0,0.0
10008,2010,0.0,2381.0,0.0,0.0,0.0
10008,2011,0.0,2188.0,0.0,0.0,0.0
10008,2012,0.0,2506.0,0.0,0.0,0.0
10008,2013,0.0,2424.0,0.0,0.0,0.0
10008,2014,0.0,1821.0,0.0,0.0,0.0
10008,2015,0.0,1575.0,0.0,0.0,0.0
10008,2016,0.0,1634.0,0.0,0.0,0.0
10008,2017,0.0,1795.0,0.0,0.0,0.0
10008,2018,0.0,1244.0,0.0,0.0,0.0
10008,2019,0.0,1241.0,0.0,0.0,0.0
10008,2020,0.0,1295.0,0.0,0.0,0.0
10008,2021,0.0,1167.0,0.0,0.0,0.0
10008,2022,0.0,1182.0,0.0,0.0,0.0
10008,2023,0.0,1193.0,0.0,0.0,0.0
10008,2024,0.0,1183.0,0.0,0.0,0.0
10009,1974,0.0,2630.0,0.0,0.0,0.0
10009,1975,0.0,1505.0,0.0,0.0,0.0
10009,1976,0.0,1558.0,0.0,0.0,0.0
10009,1977,0.0,1255.0,0.0,0.0,0.0
10009,1978,0.0,890.0,0.0,0.0,0.0
10009,1979,0.0,1274.0,0.0,0.0,0.0
10009,1980,0.0,1096.0,0.0,0.0,0.0
10009,1981,0.0,1285.0,0.0,0.0,0.0
10009,1982,0.0,4717.0,0.0,0.0,0.0
10009,1983,0.0,3762.0,0.0,0.0,0.0
10009,1984,0.0,3943.0,0.0,0.0,0.0
10009,1985,0.0,3575.0,0.0,0.0,0.0
10009,1986,0.0,4982.0,0.0,0.0,0.0
10009,1987,0.0,2742.0,0.0,0.0,0.0
10009,1988,0.0,2050.0,0.0,0.0,0.0
10009,1989,0.0,3221.0,0.0,0.0,0.0
10009,1990,0.0,2259.0,0.0,0.0,0.0
10009,1991,0.0,2605.0,0.0,0.0,0.0
10009,1992,0.0,2262.0,0.0,0.0,0.0
10009,1993,0.0,3970.0,0.0,0.0,0.0
10009,1994,0.0,3490.0,0.0,0.0,0.0
10009,1995,0.0,3360.0,0.0,0.0,0.0
10009,1996,0.0,3120.0,0.0,0.0,0.0
10009,1997,0.0,4736.0,0.0,0.0,0.0
10009,1998,0.0,4846.0,0.0,0.0,0.0
10009,1999,0.0,4384.0,0.0,0.0,0.0
10009,2000,0.0,5118.0,0.0,0.0,0.0
10009,2001,0.0,4355.0,0.0,0.0,0.0
10009,2002,0.0,4637.0,0.0,0.0,0.0
10009,2003,0.0,5173.0,0.0,0.0,0.0
10009,2004,0.0,5426.0,0.0,0.0,0.0
10009,2005,0.0,5518.0,0.0,0.0,0.0
10009,2006,0.0,5568.0,0.0,0.0,0.0
10009,2007,0.0,4816.0,0.0,0.0,0.0
10009,2008,0.0,4537.0,0.0,0.0,0.0
10009,2009,0.0,3206.0,0.0,0.0,0.0
10009,2010,0.0,3098.0,0.0,0.0,0.0
10009,2011,0.0,3170.0,0.0,0.0,0.0
10009,2012,0.0,3123.0,0.0,0.0,0.0
10009,2013,0.0,3526.0,0.0,0.0,0.0
10009,2014,0.0,2810.0,0.0,0.0,0.0
10009,2015,0.0,3113.0,0.0,0.0,0.0
10009,2016,0.0,3401.0,0.0,0.0,0.0
10009,2017,0.0,3499.0,0.0,0.0,0.0
10009,2018,0.0,2957.0,0.0,0.0,0.0
10009,2019,0.0,2997.0,0.0,0.0,0.0
10009,2020,0.0,3140.0,0.0,0.0,0.0
10009,2021,0.0,2922.0,0.0,0.0,0.0
10009,2022,0.0,2822.0,0.0,0.0,0.0
10009,2023,0.0,3354.0,0.0,0.0,0.0
10009,2024,0.0,3382.0,0.0,0.0,0.0
1001,1974,200.0,51233.0,240.0,0.0,1200.0
1001,1975,200.0,120360.0,238.0,0.0,1190.0
1001,1976,20.0,131655.0,24.0,0.0,1200.0
1001,1977,0.0,129297.0,0.0,0.0,0.0
1001,1978,0.0,133989.0,0.0,0.0,0.0
1001,1979,785.0,141385.0,997.0,0.0,1270.063694267516
1001,1980,1008.0,221535.0,1253.0,0.0,1243.0555555555557
1001,1981,1140.0,245144.0,1594.0,0.0,1398.2456140350878
1001,1982,914.0,285561.0,1278.0,0.0,1398.2494529540481
1001,1983,143.0,209703.0,200.0,0.0,1398.6013986013986
1001,1984,179.0,341654.0,204.0,0.0,1139.6648044692738
1001,1985,101.0,339405.0,116.0,0.0,1148.5148514851485
1001,1986,96.0,390324.0,100.0,0.0,1041.6666666666667
1001,1987,165.0,354056.0,338.0,0.0,2048.4848484848485
1001,1988,1700.0,439770.0,2340.0,0.0,1376.4705882352941
1001,1989,13676.0,482848.0,19082.0,0.0,1395.291020766306
1001,1990,7780.0,372905.0,8110.0,0.0,1042.4164524421594
1001,1991,3085.0,389739.0,3803.0,0.0,1232.739059967585
1001,1992,5949.0,462072.0,9119.0,0.0,1532.8626659942847
1001,1993,16157.0,504747.0,24989.0,0.0,1546.6361329454726
1001,1994,25042.0,605250.0,37945.0,0.0,1515.2543726539413
1001,1995,19091.0,538299.0,27059.0,0.0,1417.3694410978994
1001,1996,2452.0,304442.0,2710.0,0.0,1105.2202283849917
1001,1997,2620.0,318895.0,2920.0,0.0,1114.503816793893
1001,1998,2740.0,350251.0,3228.0,0.0,1178.102189781022
1001,1999,1138.0,359335.0,1317.0,0.0,1157.2934973637962
1001,2000,1609.0,343389.0,1448.0,0.0,899.9378495960224
1001,2001,675.0,283728.0,758.0,0.0,1122.962962962963
1001,2002,0.0,245875.0,0.0,0.0,0.0
1001,2003,0.0,291655.0,0.0,0.0,0.0
1001,2004,0.0,351157.0,0.0,0.0,0.0
1001,2005,0.0,386244.0,0.0,0.0,0.0
1001,2006,0.0,393197.0,0.0,0.0,0.0
1001,2007,0.0,377445.0,0.0,0.0,0.0
1001,2008,0.0,398253.0,0.0,0.0,0.0
1001,2009,0.0,436593.0,0.0,0.0,0.0
1001,2010,0.0,441632.0,0.0,0.0,0.0
1001,2011,0.0,442583.0,0.0,0.0,0.0
1001,2012,0.0,474939.0,0.0,0.0,0.0
1001,2013,0.0,446934.0,0.0,0.0,0.0
1001,2014,0.0,460902.0,0.0,0.0,0.0
1001,2015,0.0,505298.0,0.0,0.0,0.0
1001,2016,273.0,502835.0,1456.0,0.0,5333.333333333333
1001,2017,0.0,584546.0,0.0,0.0,0.0
1001,2018,0.0,570799.0,0.0,0.0,0.0
1001,2019,0.0,656692.0,0.0,0.0,0.0
1001,2020,0.0,721826.0,0.0,0.0,0.0
1001,2021,0.0,770224.0,0.0,0.0,0.0
1001,2022,10050.0,886576.0,43890.0,0.0,4367.164179104478
1001,2023,10687.0,1016036.0,48000.0,0.0,4491.438195938991
1001,2024,9862.0,1057373.0,40671.0,0.0,4124.0113567227745
10010,1974,0.0,478.0,0.0,0.0,0.0
10010,1975,0.0,326.0,0.0,0.0,0.0
