id_amc,ano,area_colhida_ha,total_area_colhida_ha,QL
11366,1985,0.0,1243.0,0.0
11366,1996,0.0,2531.0,0.0
11366,2005,0.0,2157.0,0.0
11366,2024,0.0,1831.0,0.0
11367,1985,0.0,2065.0,0.0
11367,1996,0.0,2973.0,0.0
11367,2005,0.0,3260.0,0.0
11367,2024,0.0,9604.0,0.0
11368,1985,0.0,3004.0,0.0
11368,1996,0.0,1011.0,0.0
11368,2005,0.0,1057.0,0.0
11368,2024,0.0,426.0,0.0
11369,1985,0.0,1645.0,0.0
11369,1996,0.0,896.0,0.0
11369,2005,0.0,1193.0,0.0
11369,2024,0.0,158.0,0.0
11370,1985,0.0,7307.0,0.0
11370,1996,0.0,3180.0,0.0
11370,2005,0.0,2175.0,0.0
11370,2024,0.0,3730.0,0.0
11371,1985,0.0,1998.0,0.0
11371,1996,0.0,2235.0,0.0
11371,2005,0.0,2135.0,0.0
11371,2024,0.0,935.0,0.0
11372,1985,0.0,324.0,0.0
11372,1996,4.0,257.0,0.8397648530846827
11372,2005,0.0,122.0,0.0
11372,2024,0.0,27.0,0.0
11373,1985,0.0,4993.0,0.0
11373,1996,0.0,4902.0,0.0
11373,2005,0.0,5455.0,0.0
11373,2024,0.0,5328.0,0.0
11374,1985,0.0,3510.0,0.0
11374,1996,0.0,3202.0,0.0
11374,2005,0.0,2373.0,0.0
11374,2024,0.0,351.0,0.0
11375,1985,0.0,13591.0,0.0
11375,1996,0.0,10539.0,0.0
11375,2005,0.0,3047.0,0.0
11375,2024,0.0,1169.0,0.0
11376,1985,160.0,2838.0,1.1265952658835603
11376,1996,170.0,5293.0,1.7329173640312576
11376,2005,0.0,2368.0,0.0
11376,2024,0.0,1103.0,0.0
11377,1985,0.0,2062.0,0.0
11377,1996,0.0,1277.0,0.0
11377,2005,0.0,786.0,0.0
11377,2024,0.0,452.0,0.0
11378,1985,0.0,2927.0,0.0
11378,1996,0.0,3201.0,0.0
11378,2005,0.0,818.0,0.0
11378,2024,0.0,755.0,0.0
11379,1985,0.0,913.0,0.0
11379,1996,0.0,781.0,0.0
11379,2005,0.0,512.0,0.0
11379,2024,0.0,465.0,0.0
11380,1985,0.0,1668.0,0.0
11380,1996,0.0,1871.0,0.0
11380,2005,0.0,730.0,0.0
11380,2024,0.0,462.0,0.0
11381,1985,0.0,4441.0,0.0
11381,1996,0.0,1430.0,0.0
11381,2005,0.0,650.0,0.0
11381,2024,0.0,307.0,0.0
11382,1985,0.0,64.0,0.0
11382,1996,0.0,20.0,0.0
11382,2005,0.0,12.0,0.0
11382,2024,0.0,8.0,0.0
11383,1985,0.0,2450.0,0.0
11383,1996,0.0,6301.0,0.0
11383,2005,0.0,1532.0,0.0
11383,2024,0.0,452.0,0.0
11384,1985,0.0,993.0,0.0
11384,1996,0.0,713.0,0.0
11384,2005,0.0,251.0,0.0
11384,2024,0.0,163.0,0.0
11385,1985,0.0,7239.0,0.0
11385,1996,0.0,5293.0,0.0
11385,2005,0.0,3614.0,0.0
11385,2024,0.0,1144.0,0.0
11386,1985,0.0,1524.0,0.0
11386,1996,0.0,1905.0,0.0
11386,2005,0.0,155.0,0.0
11386,2024,0.0,71.0,0.0
11387,1985,0.0,1484.0,0.0
11387,1996,0.0,1520.0,0.0
11387,2005,0.0,975.0,0.0
11387,2024,0.0,777.0,0.0
11388,1985,0.0,4669.0,0.0
11388,1996,0.0,2771.0,0.0
11388,2005,0.0,1268.0,0.0
11388,2024,0.0,205.0,0.0
11389,1985,0.0,5090.0,0.0
11389,1996,0.0,2931.0,0.0
11389,2005,0.0,2901.0,0.0
11389,2024,0.0,798.0,0.0
11390,1985,0.0,3049.0,0.0
11390,1996,0.0,4357.0,0.0
11390,2005,0.0,1040.0,0.0
11390,2024,0.0,1569.0,0.0
11391,1985,0.0,11677.0,0.0
11391,1996,0.0,6066.0,0.0
11391,2005,0.0,4255.0,0.0
11391,2024,0.0,8810.0,0.0
11392,1985,0.0,10167.0,0.0
11392,1996,0.0,10120.0,0.0
11392,2005,0.0,9677.0,0.0
11392,2024,0.0,9884.0,0.0
11393,1985,0.0,1335.0,0.0
11393,1996,0.0,1786.0,0.0
11393,2005,0.0,1009.0,0.0
11393,2024,0.0,325.0,0.0
11394,1985,0.0,4731.0,0.0
11394,1996,0.0,4236.0,0.0
11394,2005,0.0,6267.0,0.0
11394,2024,0.0,13842.0,0.0
11395,1985,0.0,20180.0,0.0
11395,1996,0.0,5697.0,0.0
11395,2005,0.0,8222.0,0.0
11395,2024,0.0,23984.0,0.0
11396,1985,0.0,60419.0,0.0
11396,1996,0.0,38120.0,0.0
11396,2005,2535.0,41737.0,2.7220944171292505
11396,2024,4886.0,53213.0,4.178095501933495
11397,1985,0.0,1843.0,0.0
11397,1996,0.0,2392.0,0.0
11397,2005,0.0,1193.0,0.0
11397,2024,0.0,754.0,0.0
11398,1985,0.0,1818.0,0.0
11398,1996,0.0,545.0,0.0
11398,2005,0.0,2093.0,0.0
11398,2024,0.0,350.0,0.0
11399,1985,0.0,1477.0,0.0
11399,1996,0.0,1220.0,0.0
11399,2005,0.0,995.0,0.0
11399,2024,0.0,380.0,0.0
11400,1985,0.0,2626.0,0.0
11400,1996,0.0,1489.0,0.0
11400,2005,0.0,449.0,0.0
11400,2024,0.0,63.0,0.0
11401,1985,0.0,2033.0,0.0
11401,1996,0.0,8021.0,0.0
11401,2005,0.0,982.0,0.0
11401,2024,0.0,1252.0,0.0
11402,1985,0.0,5471.0,0.0
11402,1996,0.0,4459.0,0.0
11402,2005,0.0,5618.0,0.0
11402,2024,0.0,7470.0,0.0
11403,1985,0.0,1168.0,0.0
11403,1996,0.0,600.0,0.0
11403,2005,0.0,840.0,0.0
11403,2024,0.0,119.0,0.0
11404,1985,10.0,6250.0,0.03197277364577544
11404,1996,5.0,8526.0,0.03164138623662378
11404,2005,0.0,2489.0,0.0
11404,2024,0.0,2773.0,0.0
11405,1985,0.0,6037.0,0.0
11405,1996,0.0,1568.0,0.0
11405,2005,0.0,1987.0,0.0
11405,2024,0.0,180.0,0.0
11406,1985,0.0,1833.0,0.0
11406,1996,0.0,2066.0,0.0
11406,2005,0.0,1687.0,0.0
11406,2024,0.0,230.0,0.0
11407,1985,0.0,3701.0,0.0
11407,1996,0.0,2954.0,0.0
11407,2005,0.0,2393.0,0.0
11407,2024,0.0,427.0,0.0
11408,1985,150.0,9391.0,0.3191829974753964
11408,1996,0.0,3885.0,0.0
11408,2005,0.0,5291.0,0.0
11408,2024,0.0,971.0,0.0
11409,1985,0.0,13229.0,0.0
11409,1996,0.0,8465.0,0.0
11409,2005,0.0,4161.0,0.0
11409,2024,0.0,4254.0,0.0
11410,1985,0.0,2806.0,0.0
11410,1996,0.0,2538.0,0.0
11410,2005,0.0,2877.0,0.0
11410,2024,0.0,9910.0,0.0
11411,1985,0.0,9338.0,0.0
11411,1996,0.0,6993.0,0.0
11411,2005,0.0,9002.0,0.0
11411,2024,0.0,22627.0,0.0
11412,1985,0.0,930.0,0.0
11412,1996,0.0,351.0,0.0
11412,2005,0.0,109.0,0.0
11412,2024,0.0,35.0,0.0
11413,1985,15.0,9668.0,0.031003801502807696
11413,1996,0.0,5702.0,0.0
11413,2005,0.0,7762.0,0.0
11413,2024,0.0,17544.0,0.0
11414,1985,0.0,793.0,0.0
11414,1996,0.0,1405.0,0.0
11414,2005,0.0,10098.0,0.0
11414,2024,0.0,43490.0,0.0
11415,1985,0.0,15336.0,0.0
11415,1996,0.0,4961.0,0.0
11415,2005,0.0,2835.0,0.0
11415,2024,0.0,779.0,0.0
11416,1985,0.0,1124.0,0.0
11416,1996,0.0,958.0,0.0
11416,2005,0.0,948.0,0.0
11416,2024,0.0,779.0,0.0
11417,1985,0.0,2554.0,0.0
11417,1996,0.0,1854.0,0.0
11417,2005,0.0,287.0,0.0
11417,2024,0.0,200.0,0.0
11418,1985,0.0,2955.0,0.0
11418,1996,0.0,1871.0,0.0
11418,2005,0.0,1632.0,0.0
11418,2024,0.0,712.0,0.0
11419,1985,0.0,2610.0,0.0
11419,1996,0.0,1992.0,0.0
11419,2005,0.0,2855.0,0.0
11419,2024,0.0,318.0,0.0
11420,1985,0.0,1193.0,0.0
11420,1996,0.0,716.0,0.0
11420,2005,0.0,581.0,0.0
11420,2024,0.0,175.0,0.0
11421,1985,0.0,891.0,0.0
11421,1996,0.0,791.0,0.0
11421,2005,0.0,142.0,0.0
11421,2024,0.0,48.0,0.0
11422,1985,0.0,915.0,0.0
11422,1996,0.0,278.0,0.0
11422,2005,0.0,261.0,0.0
11422,2024,0.0,46.0,0.0
11423,1985,0.0,1072.0,0.0
11423,1996,0.0,919.0,0.0
11423,2005,0.0,159.0,0.0
11423,2024,0.0,71.0,0.0
11424,1985,0.0,2924.0,0.0
11424,1996,0.0,3424.0,0.0
11424,2005,0.0,4212.0,0.0
11424,2024,0.0,4915.0,0.0
11425,1985,0.0,1430.0,0.0
11425,1996,0.0,2593.0,0.0
11425,2005,0.0,653.0,0.0
11425,2024,0.0,196.0,0.0
11426,1985,0.0,513.0,0.0
11426,1996,0.0,295.0,0.0
11426,2005,0.0,235.0,0.0
11426,2024,0.0,25.0,0.0
11427,1985,0.0,2185.0,0.0
11427,1996,0.0,1725.0,0.0
11427,2005,0.0,3018.0,0.0
11427,2024,0.0,1703.0,0.0
11428,1985,0.0,1425.0,0.0
11428,1996,0.0,3096.0,0.0
11428,2005,0.0,1735.0,0.0
11428,2024,0.0,685.0,0.0
11429,1985,0.0,4734.0,0.0
11429,1996,0.0,3560.0,0.0
11429,2005,0.0,2635.0,0.0
11429,2024,0.0,105.0,0.0
11430,1985,0.0,1900.0,0.0
11430,1996,0.0,2880.0,0.0
11430,2005,0.0,3070.0,0.0
11430,2024,0.0,14670.0,0.0
11431,1985,0.0,2511.0,0.0
11431,1996,0.0,2535.0,0.0
11431,2005,0.0,2116.0,0.0
11431,2024,0.0,438.0,0.0
11432,1985,0.0,9096.0,0.0
11432,1996,0.0,2471.0,0.0
11432,2005,0.0,1366.0,0.0
11432,2024,0.0,251.0,0.0
11433,1985,0.0,5759.0,0.0
11433,1996,0.0,3947.0,0.0
11433,2005,0.0,1420.0,0.0
11433,2024,0.0,247.0,0.0
11434,1985,0.0,8608.0,0.0
11434,1996,0.0,5350.0,0.0
11434,2005,0.0,692.0,0.0
11434,2024,0.0,576.0,0.0
11435,1985,0.0,1294.0,0.0
11435,1996,0.0,1608.0,0.0
11435,2005,0.0,1680.0,0.0
11435,2024,0.0,9664.0,0.0
11436,1985,32.0,10790.0,0.059263713893930384
11436,1996,0.0,5359.0,0.0
11436,2005,0.0,3086.0,0.0
11436,2024,0.0,467.0,0.0
11437,1985,0.0,2610.0,0.0
11437,1996,0.0,2636.0,0.0
11437,2005,0.0,1805.0,0.0
11437,2024,0.0,355.0,0.0
11438,1985,0.0,2189.0,0.0
11438,1996,0.0,1400.0,0.0
11438,2005,0.0,952.0,0.0
11438,2024,0.0,304.0,0.0
11439,1985,0.0,695.0,0.0
11439,1996,0.0,490.0,0.0
11439,2005,0.0,230.0,0.0
11439,2024,0.0,53.0,0.0
11440,1985,0.0,1198.0,0.0
11440,1996,0.0,685.0,0.0
11440,2005,0.0,1510.0,0.0
11440,2024,0.0,1803.0,0.0
11441,1985,0.0,2120.0,0.0
11441,1996,0.0,820.0,0.0
11441,2005,0.0,613.0,0.0
11441,2024,0.0,79.0,0.0
11442,1985,0.0,2172.0,0.0
11442,1996,0.0,1576.0,0.0
11442,2005,0.0,1028.0,0.0
11442,2024,0.0,2283.0,0.0
11443,1985,400.0,8653.0,0.9237482273713002
11443,1996,4.0,1711.0,0.12613650920091377
11443,2005,800.0,1830.0,19.592296644825733
11443,2024,0.0,1138.0,0.0
11444,1985,100.0,21912.0,0.09119652942958037
11444,1996,615.0,24063.0,1.3789742951242523
11444,2005,400.0,59047.0,0.30360477975198646
11444,2024,250.0,62361.0,0.18241879472848727
11445,1985,0.0,15596.0,0.0
11445,1996,0.0,11058.0,0.0
11445,2005,0.0,9244.0,0.0
11445,2024,0.0,6308.0,0.0
11446,1985,0.0,8155.0,0.0
11446,1996,0.0,11451.0,0.0
11446,2005,0.0,17005.0,0.0
11446,2024,444.0,34034.0,0.5936255973885007
11447,1985,0.0,5961.0,0.0
11447,1996,0.0,4348.0,0.0
11447,2005,0.0,4890.0,0.0
11447,2024,0.0,4680.0,0.0
11448,1985,300.0,8939.0,0.6706449332792142
11448,1996,60.0,7500.0,0.4316391344855269
11448,2005,30.0,9972.0,0.13482965876967168
11448,2024,0.0,1429.0,0.0
11449,1985,0.0,3184.0,0.0
11449,1996,0.0,1735.0,0.0
11449,2005,0.0,921.0,0.0
11449,2024,0.0,1138.0,0.0
11450,1985,105.0,4981.0,0.4212433789407776
11450,1996,0.0,2693.0,0.0
11450,2005,0.0,2586.0,0.0
11450,2024,0.0,13639.0,0.0
11451,1985,0.0,1729.0,0.0
11451,1996,0.0,2710.0,0.0
11451,2005,0.0,1236.0,0.0
11451,2024,260.0,997.0,11.86645054802981
11452,1985,0.0,577.0,0.0
11452,1996,0.0,422.0,0.0
11452,2005,0.0,437.0,0.0
11452,2024,0.0,170.0,0.0
11453,1985,0.0,2110.0,0.0
11453,1996,0.0,1396.0,0.0
11453,2005,0.0,1273.0,0.0
11453,2024,0.0,1536.0,0.0
11454,1985,0.0,8841.0,0.0
11454,1996,0.0,5462.0,0.0
11454,2005,0.0,2651.0,0.0
11454,2024,0.0,1104.0,0.0
11455,1985,0.0,7008.0,0.0
11455,1996,0.0,9250.0,0.0
11455,2005,0.0,5460.0,0.0
11455,2024,0.0,1123.0,0.0
11456,1985,0.0,10174.0,0.0
11456,1996,0.0,6218.0,0.0
11456,2005,0.0,8380.0,0.0
11456,2024,0.0,2214.0,0.0
11457,1985,0.0,1422.0,0.0
11457,1996,0.0,901.0,0.0
11457,2005,0.0,387.0,0.0
11457,2024,0.0,133.0,0.0
11458,1985,0.0,1351.0,0.0
11458,1996,0.0,2510.0,0.0
11458,2005,0.0,2346.0,0.0
11458,2024,0.0,2147.0,0.0
11459,1985,0.0,2356.0,0.0
11459,1996,0.0,1260.0,0.0
11459,2005,0.0,1056.0,0.0
11459,2024,0.0,192.0,0.0
11460,1985,0.0,2449.0,0.0
11460,1996,0.0,2202.0,0.0
11460,2005,0.0,3334.0,0.0
11460,2024,0.0,5216.0,0.0
11461,1985,0.0,9498.0,0.0
11461,1996,0.0,3603.0,0.0
11461,2005,0.0,4215.0,0.0
11461,2024,0.0,4073.0,0.0
11462,1985,5.0,6395.0,0.01562391206302553
11462,1996,0.0,5850.0,0.0
11462,2005,0.0,5298.0,0.0
11462,2024,0.0,3869.0,0.0
11463,1985,0.0,757.0,0.0
11463,1996,0.0,583.0,0.0
11463,2005,0.0,312.0,0.0
11463,2024,0.0,55.0,0.0
11464,1985,0.0,144.0,0.0
11464,1996,0.0,9.0,0.0
11464,2005,0.0,0.0,0.0
11464,2024,0.0,16.0,0.0
11465,1985,0.0,896.0,0.0
11465,1996,0.0,945.0,0.0
11465,2005,0.0,457.0,0.0
11465,2024,0.0,65.0,0.0
11466,1985,0.0,35730.0,0.0
11466,1996,0.0,33895.0,0.0
11466,2005,1300.0,47165.0,1.2352929534093189
11466,2024,0.0,60292.0,0.0
11467,1985,36500.0,41473.0,17.586837190322676
11467,1996,4640.0,11156.0,22.440901577770312
11467,2005,1525.0,10473.0,6.525971768064
11467,2024,20.0,3069.0,0.29653485716684763
11468,1985,0.0,7561.0,0.0
11468,1996,0.0,6792.0,0.0
11468,2005,0.0,6506.0,0.0
11468,2024,0.0,3453.0,0.0
11469,1985,0.0,798.0,0.0
11469,1996,0.0,3268.0,0.0
11469,2005,0.0,90.0,0.0
11469,2024,0.0,73.0,0.0
11470,1985,0.0,8300.0,0.0
11470,1996,0.0,7631.0,0.0
11470,2005,0.0,2803.0,0.0
11470,2024,0.0,3581.0,0.0
11471,1985,0.0,12361.0,0.0
11471,1996,0.0,8048.0,0.0
11471,2005,0.0,1478.0,0.0
11471,2024,0.0,1807.0,0.0
11472,1985,0.0,1276.0,0.0
11472,1996,0.0,1231.0,0.0
11472,2005,0.0,815.0,0.0
11472,2024,0.0,27.0,0.0
11473,1985,0.0,307.0,0.0
11473,1996,0.0,193.0,0.0
11473,2005,0.0,325.0,0.0
11473,2024,0.0,50.0,0.0
11474,1985,0.0,6178.0,0.0
11474,1996,0.0,4633.0,0.0
11474,2005,30.0,3577.0,0.3758796078420928
11474,2024,0.0,2308.0,0.0
11475,1985,0.0,1536.0,0.0
11475,1996,0.0,741.0,0.0
11475,2005,0.0,604.0,0.0
11475,2024,0.0,72.0,0.0
11476,1985,0.0,1060.0,0.0
11476,1996,0.0,740.0,0.0
11476,2005,0.0,804.0,0.0
11476,2024,0.0,322.0,0.0
11477,1985,0.0,8637.0,0.0
11477,1996,0.0,8852.0,0.0
11477,2005,0.0,6804.0,0.0
11477,2024,0.0,2251.0,0.0
11478,1985,0.0,899.0,0.0
11478,1996,0.0,806.0,0.0
11478,2005,0.0,884.0,0.0
11478,2024,0.0,526.0,0.0
11479,1985,0.0,6144.0,0.0
11479,1996,0.0,5197.0,0.0
11479,2005,0.0,2732.0,0.0
11479,2024,0.0,1291.0,0.0
11480,1985,0.0,2108.0,0.0
11480,1996,0.0,1354.0,0.0
11480,2005,0.0,2209.0,0.0
11480,2024,0.0,423.0,0.0
11481,1985,0.0,2030.0,0.0
11481,1996,0.0,1061.0,0.0
11481,2005,0.0,692.0,0.0
11481,2024,0.0,139.0,0.0
11482,1985,0.0,2452.0,0.0
11482,1996,0.0,6720.0,0.0
11482,2005,0.0,334.0,0.0
11482,2024,0.0,261.0,0.0
11483,1985,0.0,3093.0,0.0
11483,1996,0.0,2374.0,0.0
11483,2005,0.0,1407.0,0.0
11483,2024,0.0,625.0,0.0
11484,1985,0.0,9663.0,0.0
11484,1996,0.0,3352.0,0.0
11484,2005,0.0,4080.0,0.0
11484,2024,0.0,5246.0,0.0
11485,1985,0.0,1076.0,0.0
11485,1996,0.0,804.0,0.0
11485,2005,0.0,502.0,0.0
11485,2024,0.0,73.0,0.0
11486,1985,0.0,2972.0,0.0
11486,1996,0.0,776.0,0.0
11486,2005,0.0,431.0,0.0
11486,2024,0.0,70.0,0.0
11487,1985,0.0,2065.0,0.0
11487,1996,0.0,1291.0,0.0
11487,2005,0.0,1012.0,0.0
11487,2024,0.0,192.0,0.0
11488,1985,0.0,3401.0,0.0
11488,1996,0.0,2455.0,0.0
11488,2005,0.0,1789.0,0.0
11488,2024,0.0,1131.0,0.0
11489,1985,0.0,64047.0,0.0
11489,1996,0.0,29138.0,0.0
11489,2005,2800.0,74924.0,1.6748793445372487
11489,2024,1948.0,225080.0,0.3938172091044446
11490,1985,0.0,3215.0,0.0
11490,1996,0.0,1539.0,0.0
11490,2005,0.0,1460.0,0.0
11490,2024,0.0,279.0,0.0
11491,1985,302.0,5572.0,1.083069100078987
11491,1996,0.0,6811.0,0.0
11491,2005,0.0,9100.0,0.0
11491,2024,0.0,13135.0,0.0
11492,1985,0.0,4039.0,0.0
11492,1996,0.0,930.0,0.0
11492,2005,0.0,644.0,0.0
11492,2024,0.0,524.0,0.0
11493,1985,0.0,1037.0,0.0
11493,1996,0.0,2075.0,0.0
11493,2005,0.0,1060.0,0.0
11493,2024,0.0,716.0,0.0
11494,1985,0.0,429.0,0.0
11494,1996,0.0,327.0,0.0
11494,2005,0.0,225.0,0.0
11494,2024,0.0,193.0,0.0
11495,1985,0.0,549.0,0.0
11495,1996,0.0,543.0,0.0
11495,2005,0.0,479.0,0.0
11495,2024,0.0,58.0,0.0
11496,1985,0.0,2393.0,0.0
11496,1996,0.0,3639.0,0.0
11496,2005,0.0,2043.0,0.0
11496,2024,0.0,354.0,0.0
11497,1985,0.0,560.0,0.0
11497,1996,0.0,531.0,0.0
11497,2005,0.0,489.0,0.0
11497,2024,0.0,14.0,0.0
11498,1985,0.0,39651.0,0.0
11498,1996,0.0,18410.0,0.0
11498,2005,0.0,27235.0,0.0
11498,2024,0.0,44548.0,0.0
11499,1985,0.0,55116.0,0.0
11499,1996,151.0,16231.0,0.501952354347503
11499,2005,0.0,20918.0,0.0
11499,2024,4000.0,59231.0,3.0729363902181475
11500,1985,18.0,19003.0,0.01892825888096478
11500,1996,271.0,17256.0,0.8473444413941368
11500,2005,505.0,26809.0,0.8442230661492269
11500,2024,755.0,73232.0,0.4691251330477229
11501,1985,0.0,1521.0,0.0
11501,1996,0.0,690.0,0.0
11501,2005,0.0,322.0,0.0
11501,2024,0.0,45.0,0.0
11502,1985,0.0,4849.0,0.0
11502,1996,0.0,1701.0,0.0
11502,2005,0.0,2376.0,0.0
11502,2024,0.0,1256.0,0.0
11503,1985,0.0,2937.0,0.0
11503,1996,0.0,1400.0,0.0
11503,2005,0.0,1870.0,0.0
11503,2024,0.0,668.0,0.0
11504,1985,0.0,880.0,0.0
11504,1996,0.0,1229.0,0.0
11504,2005,0.0,575.0,0.0
11504,2024,0.0,88.0,0.0
11505,1985,0.0,709.0,0.0
11505,1996,0.0,1389.0,0.0
11505,2005,0.0,2105.0,0.0
11505,2024,0.0,584.0,0.0
11506,1985,0.0,2542.0,0.0
11506,1996,0.0,1910.0,0.0
11506,2005,0.0,593.0,0.0
11506,2024,0.0,495.0,0.0
11507,1985,0.0,2541.0,0.0
11507,1996,0.0,1106.0,0.0
11507,2005,0.0,922.0,0.0
11507,2024,0.0,228.0,0.0
11508,1985,0.0,449.0,0.0
11508,1996,0.0,407.0,0.0
11508,2005,0.0,225.0,0.0
11508,2024,0.0,173.0,0.0
11509,1985,0.0,2484.0,0.0
11509,1996,0.0,1898.0,0.0
11509,2005,0.0,1296.0,0.0
11509,2024,0.0,345.0,0.0
11510,1985,3.0,8299.0,0.007223635448346663
11510,1996,0.0,9239.0,0.0
11510,2005,0.0,12220.0,0.0
11510,2024,0.0,16810.0,0.0
11511,1985,0.0,1753.0,0.0
11511,1996,0.0,2770.0,0.0
11511,2005,0.0,373.0,0.0
11511,2024,0.0,63.0,0.0
11512,1985,0.0,1074.0,0.0
11512,1996,0.0,782.0,0.0
11512,2005,0.0,691.0,0.0
11512,2024,0.0,82.0,0.0
11513,1985,0.0,394.0,0.0
11513,1996,0.0,278.0,0.0
11513,2005,0.0,127.0,0.0
11513,2024,0.0,8.0,0.0
11514,1985,0.0,1175.0,0.0
11514,1996,0.0,893.0,0.0
11514,2005,0.0,783.0,0.0
11514,2024,0.0,151.0,0.0
11515,1985,0.0,1216.0,0.0
11515,1996,0.0,1974.0,0.0
11515,2005,0.0,1090.0,0.0
11515,2024,0.0,204.0,0.0
11516,1985,5.0,18832.0,0.005305592483169513
11516,1996,0.0,35598.0,0.0
11516,2005,840.0,72995.0,0.5157421467639242
11516,2024,0.0,137100.0,0.0
11517,1985,0.0,4151.0,0.0
11517,1996,0.0,2906.0,0.0
11517,2005,0.0,2740.0,0.0
11517,2024,0.0,1844.0,0.0
11518,1985,0.0,1822.0,0.0
11518,1996,0.0,674.0,0.0
11518,2005,0.0,695.0,0.0
11518,2024,0.0,50.0,0.0
11519,1985,0.0,1623.0,0.0
11519,1996,0.0,1051.0,0.0
11519,2005,0.0,380.0,0.0
11519,2024,0.0,110.0,0.0
11520,1985,0.0,4290.0,0.0
11520,1996,0.0,2377.0,0.0
11520,2005,0.0,2253.0,0.0
11520,2024,0.0,1045.0,0.0
11521,1985,0.0,969.0,0.0
11521,1996,0.0,1496.0,0.0
11521,2005,0.0,3990.0,0.0
11521,2024,0.0,5629.0,0.0
11522,1985,0.0,1749.0,0.0
11522,1996,0.0,1630.0,0.0
11522,2005,0.0,735.0,0.0
11522,2024,0.0,779.0,0.0
11523,1985,0.0,6927.0,0.0
11523,1996,0.0,3030.0,0.0
11523,2005,0.0,5565.0,0.0
11523,2024,0.0,12459.0,0.0
11524,1985,0.0,2511.0,0.0
11524,1996,0.0,2070.0,0.0
11524,2005,0.0,3484.0,0.0
11524,2024,0.0,498.0,0.0
11525,1985,190.0,27295.0,0.13910118594745682
11525,1996,0.0,30670.0,0.0
11525,2005,0.0,19400.0,0.0
11525,2024,0.0,28785.0,0.0
11526,1985,0.0,10622.0,0.0
11526,1996,0.0,4469.0,0.0
11526,2005,0.0,6047.0,0.0
11526,2024,0.0,2024.0,0.0
11527,1985,0.0,1341.0,0.0
11527,1996,0.0,639.0,0.0
11527,2005,0.0,729.0,0.0
11527,2024,0.0,200.0,0.0
11528,1985,0.0,1811.0,0.0
11528,1996,0.0,1347.0,0.0
11528,2005,0.0,918.0,0.0
11528,2024,0.0,277.0,0.0
11529,1985,0.0,1165.0,0.0
11529,1996,0.0,452.0,0.0
11529,2005,0.0,189.0,0.0
11529,2024,0.0,84.0,0.0
11530,1985,0.0,810.0,0.0
11530,1996,206.0,676.0,16.441875315092187
11530,2005,0.0,518.0,0.0
11530,2024,0.0,931.0,0.0
11531,1985,0.0,3924.0,0.0
11531,1996,0.0,1547.0,0.0
11531,2005,0.0,595.0,0.0
11531,2024,0.0,186.0,0.0
11532,1985,0.0,1626.0,0.0
11532,1996,0.0,1707.0,0.0
11532,2005,0.0,1953.0,0.0
11532,2024,0.0,2720.0,0.0
11533,1985,0.0,5748.0,0.0
11533,1996,45.0,5678.0,0.4276100971259403
11533,2005,0.0,12274.0,0.0
11533,2024,0.0,26126.0,0.0
11534,1985,0.0,13179.0,0.0
11534,1996,150.0,25884.0,0.31267322560669253
11534,2005,0.0,28550.0,0.0
11534,2024,0.0,32805.0,0.0
11535,1985,0.0,5668.0,0.0
11535,1996,0.0,3092.0,0.0
11535,2005,0.0,3034.0,0.0
11535,2024,0.0,1821.0,0.0
11536,1985,0.0,4164.0,0.0
11536,1996,0.0,2202.0,0.0
11536,2005,0.0,3204.0,0.0
11536,2024,0.0,2349.0,0.0
11537,1985,0.0,5344.0,0.0
11537,1996,0.0,2934.0,0.0
11537,2005,0.0,3286.0,0.0
11537,2024,0.0,373.0,0.0
11538,1985,5.0,10746.0,0.009297870616326843
11538,1996,0.0,12011.0,0.0
11538,2005,0.0,11049.0,0.0
11538,2024,0.0,31229.0,0.0
11539,1985,75.0,5593.0,0.2679641989354057
11539,1996,0.0,4525.0,0.0
11539,2005,0.0,3119.0,0.0
11539,2024,0.0,926.0,0.0
11540,1985,0.0,6441.0,0.0
11540,1996,0.0,3014.0,0.0
11540,2005,0.0,3189.0,0.0
11540,2024,0.0,2227.0,0.0
11541,1985,0.0,4405.0,0.0
11541,1996,0.0,1539.0,0.0
11541,2005,0.0,626.0,0.0
11541,2024,0.0,460.0,0.0
11542,1985,0.0,5708.0,0.0
11542,1996,2.0,3749.0,0.028783617930483254
11542,2005,0.0,4507.0,0.0
11542,2024,0.0,3362.0,0.0
11543,1985,0.0,798.0,0.0
11543,1996,0.0,856.0,0.0
11543,2005,0.0,182.0,0.0
11543,2024,0.0,249.0,0.0
11544,1985,0.0,1520.0,0.0
11544,1996,0.0,1575.0,0.0
11544,2005,0.0,1890.0,0.0
11544,2024,0.0,2481.0,0.0
11545,1985,0.0,6378.0,0.0
11545,1996,0.0,8864.0,0.0
11545,2005,0.0,34806.0,0.0
11545,2024,0.0,57293.0,0.0
11546,1985,0.0,808.0,0.0
11546,1996,0.0,1699.0,0.0
11546,2005,0.0,3396.0,0.0
11546,2024,0.0,5003.0,0.0
11547,1985,0.0,3419.0,0.0
11547,1996,0.0,1799.0,0.0
11547,2005,0.0,1940.0,0.0
11547,2024,0.0,2067.0,0.0
11548,1985,0.0,2811.0,0.0
11548,1996,0.0,2716.0,0.0
11548,2005,0.0,1592.0,0.0
11548,2024,0.0,383.0,0.0
11549,1985,0.0,170.0,0.0
11549,1996,0.0,117.0,0.0
11549,2005,0.0,209.0,0.0
